cid,date_of_birth,gender,year,job_code,number_of_children,marital_status,city,home_status,cars,income,spendings
0000000821,1972-06-28,0,2026,2,1,4,4,3,2,5390,2241
0000000822,1970-06-29,1,2026,4,1,2,2,2,1,319,55
0000000823,1969-06-30,0,2026,4,1,4,2,3,2,556,249
0000000824,1966-07-01,0,2026,4,0,4,3,3,2,1235,583
0000000825,1968-07-01,0,2026,4,0,4,2,3,2,1459,761
0000000826,1977-06-29,1,2026,1,2,4,1,2,2,890,287
0000000827,1964-07-03,1,2026,3,1,4,2,3,2,1781,907
0000000828,1964-07-03,1,2026,4,0,2,2,3,1,318,104
0000000829,1966-07-04,1,2026,4,0,4,2,3,2,392,179
0000000830,1971-07-03,1,2026,4,0,4,3,3,2,513,266
0000000831,1962-07-06,0,2026,4,0,4,3,3,2,803,416
0000000832,1959-07-07,0,2026,4,0,2,3,3,2,1677,923
0000000833,1952-07-09,0,2026,4,2,3,3,3,2,1788,687
0000000834,1953-07-09,1,2026,4,0,3,2,3,2,953,359
0000000835,1974-07-05,0,2026,3,1,4,1,3,2,3035,1224
0000000836,1976-07-04,1,2026,2,1,4,3,3,1,3446,1504
0000000837,1967-07-08,1,2026,2,2,2,3,3,2,4013,1628
0000000838,1960-07-09,1,2026,4,0,4,3,3,2,1049,569
0000000839,1972-07-07,1,2026,2,0,4,4,3,2,5496,2338
0000000840,1972-07-07,1,2026,4,2,4,4,3,2,1461,899
0000000841,1955-07-13,1,2026,4,0,2,3,3,2,357,151
0000000842,1972-07-08,0,2026,3,1,2,2,3,1,1656,824
0000000843,1966-07-11,1,2026,2,0,4,2,3,2,6364,3003
0000000844,1957-07-13,0,2026,4,0,3,2,3,2,1724,877
0000000845,1974-07-10,1,2026,4,2,4,2,3,2,375,189
0000000846,1967-07-12,1,2026,4,0,4,2,3,2,362,163
0000000847,1972-07-11,1,2026,2,1,4,3,3,2,7021,4790
0000000848,1962-07-14,0,2026,4,0,2,2,3,2,824,387
0000000849,1962-07-15,1,2026,4,0,4,4,3,2,1168,579
0000000850,1977-07-11,0,2026,1,2,2,3,3,2,884,619
0000000851,1970-07-14,1,2026,4,0,2,3,2,2,685,290
0000000852,1964-07-15,0,2026,4,0,2,4,3,2,1277,493
0000000853,1969-07-15,1,2026,4,0,4,3,3,2,1282,512
0000000854,1966-07-16,0,2026,3,0,2,4,3,2,1715,986
0000000855,1957-07-19,0,2026,4,0,1,3,3,2,1039,578
0000000856,1966-07-17,1,2026,4,1,4,4,3,2,1223,857
0000000857,1968-07-17,1,2026,4,0,4,2,3,2,1429,584
0000000858,1960-07-19,0,2026,4,0,2,3,3,2,806,356
0000000859,1961-07-20,1,2026,4,0,2,4,3,2,1352,523
0000000860,1954-07-22,0,2026,4,0,3,4,3,2,336,140
0000000861,1970-07-19,0,2026,4,2,4,3,3,1,884,357
0000000862,1964-07-20,0,2026,4,0,2,3,3,1,2187,553
0000000863,1962-07-22,0,2026,4,0,4,3,3,2,748,357
0000000864,1964-07-21,0,2026,3,1,4,2,3,2,2363,1568
0000000865,1972-07-20,1,2026,4,1,2,2,3,2,698,340
0000000866,1976-07-19,0,2026,3,1,4,1,3,2,2719,1422
0000000867,1976-07-20,0,2026,3,0,4,1,3,1,2616,1399
0000000868,1962-07-24,1,2026,2,0,3,1,3,2,7599,3226
0000000869,1976-07-21,0,2026,1,1,2,3,3,2,1329,768
0000000870,1969-07-23,1,2026,4,0,2,4,3,2,1317,771
0000000871,1970-07-24,1,2026,4,1,4,2,3,2,929,366
0000000872,1959-07-27,1,2026,4,0,3,2,2,2,1271,371
0000000873,1966-07-26,1,2026,3,1,2,3,3,2,2702,1794
0000000874,1966-07-26,0,2026,4,2,4,2,3,2,804,332
0000000875,1956-07-29,0,2026,4,0,4,3,3,2,316,124
0000000876,1968-07-26,1,2026,4,1,4,4,2,2,1053,329
0000000877,1959-07-30,1,2026,4,0,4,2,3,2,1227,575
0000000878,1969-07-27,1,2026,2,1,4,2,3,2,4458,2706
0000000879,1977-07-26,0,2026,2,0,1,4,3,2,4729,1785
0000000880,1964-07-29,1,2026,3,1,4,3,3,2,3290,1289
0000000881,1973-07-28,0,2026,3,0,4,3,3,2,1907,1063
0000000882,1958-08-01,0,2026,2,0,4,2,3,2,8868,4078
0000000883,1960-08-01,1,2026,4,1,4,3,3,2,2417,1286
0000000884,1973-07-29,0,2026,2,0,4,4,3,2,7119,3018
0000000885,1971-07-31,1,2026,2,0,4,1,3,2,4536,2760
0000000886,1959-08-03,1,2026,4,2,2,3,3,2,1557,798
0000000887,1977-07-30,0,2026,3,0,4,3,3,2,2091,1112
0000000888,1968-08-01,0,2026,4,1,4,3,3,2,800,329
0000000889,1967-08-03,0,2026,3,0,4,4,3,2,4277,1703
0000000890,1961-08-04,0,2026,4,2,4,3,3,2,795,393
0000000891,1962-08-05,0,2026,4,2,3,4,3,2,701,368
0000000892,1969-08-03,1,2026,4,0,4,4,3,2,1932,950
0000000893,1962-08-06,1,2026,4,0,2,2,3,2,857,377
0000000894,1977-08-02,1,2026,3,0,4,2,3,2,1705,810
0000000895,1969-08-05,0,2026,1,1,4,3,3,1,2296,902
0000000896,1971-08-05,0,2026,1,0,2,3,3,2,1516,765
0000000897,1976-08-04,0,2026,2,0,4,3,3,2,9830,4915
0000000898,1975-08-05,0,2026,3,2,2,2,3,2,4499,2436
0000000899,1966-08-08,0,2026,4,0,4,2,3,2,833,409
0000000900,1968-08-07,0,2026,3,0,4,3,3,2,3030,1195
0000000901,1966-08-09,0,2026,4,0,4,1,3,2,465,226
0000000902,1960-08-10,1,2026,4,0,2,3,3,2,941,516
0000000903,1954-08-13,1,2026,4,0,3,2,3,2,685,486
0000000904,1966-08-10,1,2026,3,0,2,3,2,2,1966,581
0000000905,1965-08-11,1,2026,4,0,4,4,3,2,729,412
0000000906,1965-08-11,0,2026,4,0,2,4,2,2,532,157
0000000907,1966-08-12,1,2026,2,0,2,3,3,2,4834,2334
0000000908,1957-08-14,1,2026,4,0,3,2,3,2,2132,1120
0000000909,1970-08-12,0,2026,4,0,4,1,3,2,1814,852
0000000910,1967-08-13,1,2026,2,0,4,1,3,2,3698,1764
0000000911,1958-08-16,0,2026,4,0,3,4,3,2,1124,424
0000000912,1954-08-17,1,2026,4,0,4,1,3,2,1189,482
0000000913,1967-08-15,1,2026,4,0,4,2,2,2,1104,314
0000000914,1978-08-12,1,2026,1,2,4,4,3,2,1121,471
0000000915,1958-08-18,0,2026,4,0,4,4,3,1,384,127
0000000916,1968-08-15,1,2026,3,0,4,1,3,2,2581,1408
0000000917,1964-08-17,0,2026,4,0,3,2,3,2,1526,668
0000000918,1960-08-18,1,2026,4,0,4,3,3,2,422,200
0000000919,1960-08-19,1,2026,4,0,4,1,3,2,923,377
0000000920,1970-08-17,0,2026,2,0,4,2,3,2,7618,4597
0000000921,1964-08-19,0,2026,4,0,2,3,3,1,1476,449
0000000922,1969-08-18,0,2026,4,0,4,2,3,2,663,270
0000000923,1964-08-20,0,2026,2,0,4,3,3,2,6555,2482
0000000924,1955-08-23,1,2026,4,0,3,4,3,2,719,306
0000000925,1959-08-23,0,2026,4,0,3,2,3,2,747,342
0000000926,1965-08-21,1,2026,4,0,4,4,2,2,800,325
0000000927,1956-08-24,0,2026,4,0,3,3,3,2,1272,646
0000000928,1964-08-22,1,2026,4,1,2,3,3,2,1835,788
0000000929,1969-08-22,1,2026,4,2,4,1,3,2,494,244
0000000930,1968-08-22,1,2026,2,0,2,2,3,2,3317,2206
0000000931,1954-08-27,1,2026,4,0,3,2,3,2,371,186
0000000932,1968-08-23,1,2026,3,0,2,2,3,2,1719,727
0000000933,1971-08-24,1,2026,4,0,4,2,3,2,1964,899
0000000934,1963-08-26,1,2026,4,0,2,4,3,2,1035,429
0000000935,1973-08-24,1,2026,4,1,4,3,3,1,902,272
0000000936,1969-08-25,1,2026,3,0,4,1,3,2,2130,820
0000000937,1971-08-26,0,2026,1,1,4,2,3,1,1467,618
0000000938,1958-08-29,0,2026,4,0,3,3,3,2,1408,629
0000000939,1953-08-31,1,2026,4,0,2,4,3,2,1366,758
0000000940,1976-08-25,1,2026,2,0,2,3,3,1,5974,2290
0000000941,1965-08-29,0,2026,4,1,2,2,3,2,1564,675
0000000942,1966-08-29,0,2026,4,2,4,2,3,2,894,566
0000000943,1967-08-30,0,2026,3,0,2,4,3,2,5087,2456
0000000944,1969-08-29,1,2026,4,0,4,4,3,1,727,270
0000000945,1960-09-01,1,2026,4,0,2,2,3,1,1099,384
0000000946,1955-09-03,1,2026,4,1,2,3,3,2,333,142
0000000947,1971-08-31,1,2026,4,0,4,2,3,1,983,353
0000000948,1974-08-30,0,2026,3,2,4,2,3,2,1952,920
0000000949,1955-09-05,1,2026,4,3,3,4,3,2,762,337
0000000950,1965-09-02,1,2026,4,2,4,2,3,2,1245,582
0000000951,1967-09-03,1,2026,4,0,4,2,3,2,677,287
0000000952,1962-09-04,0,2026,1,0,2,3,3,2,967,621
0000000953,1966-09-04,0,2026,4,3,4,4,3,2,524,236
0000000954,1975-09-02,1,2026,2,2,4,1,3,2,8582,3617
0000000955,1973-09-03,0,2026,2,1,4,3,3,2,5532,3481
0000000956,1972-09-03,0,2026,3,0,4,3,3,2,2142,1020
0000000957,1963-09-07,0,2026,3,2,2,1,3,2,3022,1659
0000000958,1973-09-04,1,2026,4,0,4,4,3,2,450,272
0000000959,1975-09-05,1,2026,3,0,4,4,3,2,2821,1736
0000000960,1970-09-06,0,2026,4,0,2,3,3,2,831,526
0000000961,1957-09-10,1,2026,4,0,3,2,3,2,708,392
0000000962,1975-09-06,1,2026,2,0,4,3,3,1,4449,1993
0000000963,1974-09-07,0,2026,4,1,4,3,3,2,802,392
0000000964,1972-09-07,1,2026,4,1,2,4,3,2,678,262
0000000965,1963-09-11,1,2026,4,0,2,4,3,1,920,278
0000000966,1963-09-11,0,2026,3,0,2,3,2,2,2413,870
0000000967,1963-09-12,1,2026,3,0,4,2,3,2,1599,641
0000000968,1972-09-09,1,2026,4,1,4,2,3,2,2532,1349
0000000969,1960-09-13,1,2026,4,1,4,3,3,2,758,427
0000000970,1973-09-10,1,2026,2,0,4,4,2,1,4002,855
0000000971,1961-09-14,1,2026,4,0,2,2,3,2,1325,559
0000000972,1965-09-13,0,2026,2,0,4,2,3,2,6059,2397
0000000973,1970-09-13,0,2026,1,0,4,1,3,2,2126,1129
0000000974,1971-09-13,1,2026,2,0,4,4,3,2,7707,4292
0000000975,1969-09-14,0,2026,4,0,2,2,3,1,825,348
0000000976,1959-09-17,1,2026,4,0,4,2,3,2,309,144
0000000977,1976-09-13,1,2026,3,0,2,2,3,2,3490,1454
0000000978,1967-09-16,1,2026,4,2,4,3,3,2,452,252
0000000979,1976-09-14,0,2026,3,1,4,2,3,2,1583,856
0000000980,1974-09-15,0,2026,2,2,4,3,3,1,7226,3415
0000000981,1960-09-19,1,2026,4,0,4,1,3,2,995,461
0000000982,1956-09-20,1,2026,4,0,3,1,3,2,2032,765
0000000983,1976-09-16,1,2026,2,1,2,3,3,2,4291,2274
0000000984,1968-09-18,0,2026,4,0,4,3,3,2,1021,608
0000000985,1964-09-20,1,2026,4,0,4,3,3,2,676,281
0000000986,1961-09-21,0,2026,4,0,3,3,3,2,889,352
0000000987,1962-09-22,0,2026,2,0,4,3,3,2,3164,1586
0000000988,1961-09-22,1,2026,2,2,3,1,3,2,10123,5263
0000000989,1966-09-22,1,2026,2,1,4,3,2,1,3920,1055
0000000990,1974-09-20,0,2026,2,2,4,2,2,2,8342,3740
0000000991,1955-09-26,0,2026,4,0,3,3,2,1,1374,340
0000000992,1961-09-24,1,2026,4,0,4,3,3,2,467,306
0000000993,1957-09-26,0,2026,4,0,3,3,3,2,1070,417
0000000994,1969-09-23,0,2026,4,1,4,3,3,1,331,98
0000000995,1977-09-22,0,2026,3,0,1,3,2,1,2697,856
0000000996,1971-09-24,1,2026,4,0,4,3,3,2,562,308
0000000997,1959-09-28,1,2026,4,0,4,2,3,2,1263,563
0000000998,1968-09-25,0,2026,4,1,4,3,2,2,2333,1166
0000000999,1959-09-29,0,2026,4,0,3,3,3,2,545,207
0000001000,1970-09-26,0,2026,3,0,4,3,3,2,2989,1435
0000001001,1968-09-27,1,2026,1,0,4,1,3,1,531,175
0000001002,1961-09-29,1,2026,4,0,3,1,3,2,1795,794
0000001003,1964-09-29,0,2026,3,1,4,3,3,1,2448,881
0000001004,1964-09-29,1,2026,4,1,2,2,3,2,2701,1087
0000001005,1955-10-03,1,2026,4,1,3,3,3,2,1626,726
0000001006,1976-09-27,0,2026,3,2,4,3,3,1,2418,695
0000001007,1979-09-28,0,2026,3,1,2,3,3,1,1856,718
0000001008,1972-09-29,1,2026,2,1,4,2,3,2,3236,1295
0000001009,1971-10-01,0,2026,2,2,4,2,3,2,3696,2021
0000001010,1960-10-03,1,2026,4,0,4,2,3,2,1455,845
0000001011,1970-10-02,1,2026,4,0,4,4,3,2,697,269
0000001012,1963-10-04,1,2026,4,0,3,4,3,1,468,143
0000001013,1967-10-04,0,2026,4,3,2,3,3,2,350,179
0000001014,1967-10-04,0,2026,4,0,2,2,3,2,2482,1358
0000001015,1969-10-04,0,2026,3,0,2,2,3,1,2949,922
0000001016,1973-10-03,1,2026,2,0,2,3,3,2,3848,2019
0000001017,1960-10-07,0,2026,4,0,3,1,3,2,954,440
0000001018,1971-10-05,0,2026,3,0,2,2,2,2,2909,1060
0000001019,1966-10-07,1,2026,4,0,4,2,3,2,1462,779
0000001020,1966-10-07,1,2026,4,0,4,1,3,2,960,444
0000001021,1976-10-05,1,2026,3,1,4,1,3,2,4866,2096
0000001022,1974-10-06,1,2026,4,0,2,2,3,2,864,368
0000001023,1961-10-10,0,2026,4,1,3,1,3,2,637,278
0000001024,1960-10-10,1,2026,4,0,3,2,3,2,680,283
0000001025,1965-10-10,0,2026,4,0,4,1,3,2,1975,741
0000001026,1955-10-13,1,2026,4,0,3,4,3,2,687,472
0000001027,1963-10-12,1,2026,2,3,2,2,3,2,5987,2544
0000001028,1955-10-14,0,2026,4,0,2,2,3,2,1599,646
0000001029,1961-10-13,0,2026,3,0,2,4,3,2,2422,1489
0000001030,1966-10-12,0,2026,3,0,2,3,3,2,2456,1348
0000001031,1974-10-11,0,2026,1,1,2,1,3,2,1535,823
0000001032,1967-10-13,1,2026,2,0,4,2,3,2,3479,1471
0000001033,1974-10-12,0,2026,1,2,4,4,2,2,2960,847
0000001034,1974-10-12,1,2026,2,2,4,1,2,2,3506,1311
0000001035,1975-10-13,1,2026,3,0,4,1,3,2,1586,763
0000001036,1968-10-14,1,2026,3,0,4,3,3,2,1807,874
0000001037,1961-10-17,0,2026,4,0,3,1,3,1,457,173
0000001038,1964-10-16,0,2026,3,0,4,2,3,1,3341,884
0000001039,1969-10-16,1,2026,3,1,2,4,3,2,2898,1648
0000001040,1959-10-19,1,2026,4,0,4,2,3,2,417,159
0000001041,1971-10-17,0,2026,4,0,4,2,3,2,1194,552
0000001042,1967-10-18,1,2026,4,2,2,1,3,2,1327,528
0000001043,1974-10-17,0,2026,2,0,4,1,3,2,3564,1870
0000001044,1970-10-18,0,2026,2,1,2,3,3,2,7563,2837
0000001045,1965-10-20,0,2026,4,0,2,2,3,2,394,153
0000001046,1969-10-19,0,2026,3,1,4,4,3,2,1620,777
0000001047,1954-10-24,1,2026,4,0,2,2,3,2,1151,438
0000001048,1972-10-19,0,2026,4,2,4,4,3,2,2454,1110
0000001049,1968-10-21,1,2026,1,0,4,3,3,2,1225,657
0000001050,1965-10-22,1,2026,4,0,4,2,2,2,1849,550
0000001051,1970-10-22,0,2026,4,1,4,3,3,2,1312,582
0000001052,1974-10-21,0,2026,3,1,4,1,3,2,1646,860
0000001053,1974-10-22,0,2026,2,0,4,2,3,2,6514,3299
0000001054,1966-10-24,1,2026,3,1,4,2,3,2,2592,1113
0000001055,1966-10-25,0,2026,3,0,4,2,3,2,1661,1029
0000001056,1960-10-26,0,2026,4,0,2,3,3,2,695,296
0000001057,1961-10-27,0,2026,4,0,3,3,3,2,1379,546
0000001058,1959-10-28,0,2026,4,0,3,4,3,2,1375,540
0000001059,1975-10-25,1,2026,2,0,2,3,2,1,5002,948
0000001060,1968-10-26,1,2026,2,0,4,3,3,1,3105,873
0000001061,1974-10-26,0,2026,1,0,2,1,3,2,2020,1270
0000001062,1957-10-30,1,2026,4,0,3,4,3,2,1344,631
0000001063,1953-11-01,1,2026,4,0,3,1,3,2,1227,494
0000001064,1960-10-30,1,2026,4,0,3,1,3,1,401,151
0000001065,1977-10-27,1,2026,3,2,4,1,3,2,3142,1360
0000001066,1976-10-27,1,2026,2,2,4,2,3,2,4267,1883
0000001067,1958-11-02,0,2026,4,0,3,4,3,2,613,261
0000001068,1960-11-01,0,2026,4,0,4,1,3,2,1595,835
0000001069,1965-11-01,1,2026,4,0,4,4,2,2,2017,561
0000001070,1971-10-31,1,2026,2,1,2,1,2,2,10764,3496
0000001071,1964-11-02,1,2026,4,1,4,1,3,2,585,243
0000001072,1961-11-03,0,2026,4,0,4,3,3,2,496,204
0000001073,1954-11-06,1,2026,4,0,3,4,3,2,1063,432
0000001074,1966-11-03,0,2026,4,0,2,2,3,2,1094,552
0000001075,1975-11-02,1,2026,4,0,4,2,3,2,562,237
0000001076,1976-11-01,1,2026,2,1,4,3,3,2,3974,1730
0000001077,1968-11-04,1,2026,2,0,4,4,3,2,4120,1908
0000001078,1962-11-06,0,2026,3,0,2,4,3,2,1914,1022
0000001079,1963-11-07,0,2026,3,0,4,4,3,2,3835,1676
0000001080,1967-11-06,1,2026,4,0,4,4,3,2,1412,822
0000001081,1969-11-06,1,2026,4,0,4,3,3,2,1256,567
0000001082,1970-11-06,1,2026,4,1,4,3,3,2,1181,636
0000001083,1969-11-07,0,2026,4,0,2,2,2,2,1636,419
0000001084,1967-11-08,1,2026,4,1,4,2,3,2,1134,592
0000001085,1959-11-11,0,2026,4,0,3,2,3,2,843,372
0000001086,1966-11-09,0,2026,3,0,2,2,3,2,2388,1112
0000001087,1975-11-08,1,2026,3,0,2,2,3,2,4363,2467
0000001088,1959-11-12,0,2026,4,1,4,3,3,2,366,191
0000001089,1966-11-11,1,2026,3,0,4,3,3,2,2250,921
0000001090,1957-11-13,1,2026,4,0,2,1,3,2,639,266
0000001091,1962-11-13,0,2026,4,0,3,4,3,2,1659,651
0000001092,1963-11-13,0,2026,4,0,3,3,3,2,980,597
0000001093,1956-11-15,1,2026,4,0,4,4,3,2,330,134
0000001094,1955-11-16,0,2026,4,1,2,2,3,2,2455,1082
0000001095,1971-11-13,0,2026,1,0,2,1,3,2,2797,1309
0000001096,1960-11-15,1,2026,4,0,3,2,3,1,1338,469
0000001097,1965-11-15,1,2026,4,2,2,2,3,1,420,122
0000001098,1959-11-17,1,2026,3,0,3,1,3,2,1716,764
0000001099,1970-11-15,1,2026,4,0,2,2,3,2,1268,606
0000001100,1979-11-13,0,2026,2,1,4,2,3,2,5236,2903
0000001101,1960-11-18,0,2026,4,0,4,3,3,2,308,145
0000001102,1969-11-16,0,2026,4,1,2,1,3,2,713,374
0000001103,1965-11-18,0,2026,4,0,4,2,3,1,825,399
0000001104,1975-11-16,1,2026,2,0,4,2,3,2,4358,2073
0000001105,1972-11-17,0,2026,4,0,4,3,3,2,1505,720
0000001106,1964-11-19,0,2026,4,1,3,1,3,2,961,368
0000001107,1970-11-19,1,2026,4,2,4,2,3,2,549,283
0000001108,1971-11-19,1,2026,3,0,4,2,2,2,2705,1051
0000001109,1963-11-22,0,2026,4,1,2,4,3,2,1604,969
0000001110,1956-11-23,1,2026,4,0,3,3,3,2,1341,707
0000001111,1973-11-20,1,2026,4,0,4,1,2,2,364,144
0000001112,1958-11-24,0,2026,4,0,3,1,3,2,1480,694
0000001113,1957-11-25,1,2026,4,0,3,4,3,1,983,304
0000001114,1961-11-24,0,2026,4,0,3,4,3,2,1110,544
0000001115,1973-11-22,1,2026,2,1,4,2,3,2,4491,2082
0000001116,1957-11-26,1,2026,4,0,3,3,3,2,318,126
0000001117,1959-11-27,0,2026,2,0,3,2,3,2,8938,3735
0000001118,1964-11-25,0,2026,4,0,3,2,3,2,1080,601
0000001119,1969-11-25,0,2026,4,1,4,2,3,2,351,158
0000001120,1966-11-26,0,2026,4,0,2,1,3,2,1007,414
0000001121,1969-11-26,1,2026,4,2,2,4,3,2,1164,611
0000001122,1966-11-27,0,2026,2,1,4,3,3,2,5607,2753
0000001123,1966-11-28,0,2026,4,0,4,4,3,2,618,313
0000001124,1961-11-29,0,2026,4,0,3,2,3,2,1253,713
0000001125,1957-12-01,1,2026,2,1,4,2,3,2,4279,1627
0000001126,1967-11-29,1,2026,1,1,4,2,3,2,2648,1118
0000001127,1974-11-28,1,2026,2,2,4,4,3,2,3196,1431
0000001128,1963-12-01,0,2026,4,2,2,2,3,2,345,174
0000001129,1955-12-04,1,2026,4,0,2,2,3,2,798,345
0000001130,1959-12-03,0,2026,4,0,4,3,3,2,688,297
0000001131,1965-12-02,1,2026,4,1,4,3,3,2,1087,496
0000001132,1966-12-02,0,2026,4,0,2,1,3,2,711,273
0000001133,1965-12-03,1,2026,4,0,3,1,3,2,499,216
0000001134,1960-12-04,1,2026,3,0,2,1,3,2,2686,1576
0000001135,1978-12-01,1,2026,3,1,4,2,3,2,2170,987
0000001136,1963-12-05,1,2026,4,0,4,1,3,2,894,362
0000001137,1969-12-04,1,2026,4,0,4,2,3,2,562,255
0000001138,1965-12-05,1,2026,4,0,4,1,3,2,1154,600
0000001139,1958-12-08,0,2026,4,0,3,2,3,2,682,301
0000001140,1965-12-06,1,2026,2,0,4,2,3,2,4076,2057
0000001141,1968-12-06,1,2026,3,0,4,3,3,2,2528,1164
0000001142,1975-12-05,1,2026,2,0,4,4,3,2,3846,1811
0000001143,1974-12-06,0,2026,4,0,4,2,3,2,488,221
0000001144,1963-12-09,1,2026,4,0,4,2,3,2,843,380
0000001145,1961-12-10,0,2026,4,0,2,1,3,1,339,108
0000001146,1964-12-09,1,2026,4,0,1,1,3,2,927,536
0000001147,1965-12-10,1,2026,4,0,2,2,3,2,1884,875
0000001148,1957-12-12,1,2026,4,0,3,3,3,2,1207,682
0000001149,1965-12-11,0,2026,4,0,4,1,3,1,1766,734
0000001150,1969-12-10,0,2026,4,0,4,1,3,2,569,365
0000001151,1954-12-15,0,2026,4,0,3,3,3,2,612,236
0000001152,1972-12-10,0,2026,2,0,4,1,3,1,5401,1883
0000001153,1954-12-16,0,2026,4,1,2,3,3,2,922,668
0000001154,1968-12-12,1,2026,4,0,2,4,3,2,1466,651
0000001155,1970-12-13,1,2026,4,0,4,3,3,2,1157,524
0000001156,1974-12-12,1,2026,4,1,4,3,3,2,1586,630
0000001157,1960-12-16,1,2026,4,0,2,1,3,2,398,170
0000001158,1956-12-17,1,2026,4,0,3,1,3,2,737,364
0000001159,1961-12-17,0,2026,3,0,1,3,3,2,2054,850
0000001160,1967-12-16,1,2026,2,0,4,2,3,2,9455,4049
0000001161,1969-12-16,1,2026,4,0,4,4,3,2,1635,696
0000001162,1964-12-17,0,2026,4,0,4,1,3,2,730,355
0000001163,1978-12-15,1,2026,3,1,4,3,3,2,2760,1236
0000001164,1974-12-16,0,2026,4,0,4,3,2,2,1066,278
0000001165,1969-12-18,1,2026,4,0,4,3,3,1,752,263
0000001166,1969-12-18,1,2026,3,0,2,2,2,2,3040,792
0000001167,1969-12-19,0,2026,2,2,4,3,3,2,3003,1329
0000001168,1972-12-18,0,2026,4,0,4,3,3,2,1696,694
0000001169,1970-12-20,0,2026,4,2,4,2,3,2,347,194
0000001170,1968-12-20,1,2026,4,1,4,3,3,2,330,185
0000001171,1963-12-23,1,2026,4,0,2,1,3,2,1232,477
0000001172,1972-12-20,0,2026,4,1,4,1,3,2,433,233
0000001173,1971-12-22,0,2026,1,0,4,3,3,2,1134,435
0000001174,1959-12-25,1,2026,4,0,4,3,3,1,1824,470
0000001175,1961-12-25,0,2026,3,0,3,3,3,1,3473,1555
0000001176,1967-12-24,1,2026,4,0,2,2,3,1,1769,769
0000001177,1972-12-23,1,2026,2,1,4,1,2,1,3754,688
0000001178,1973-12-23,0,2026,4,2,2,4,3,2,658,256
0000001179,1967-12-26,1,2026,2,1,2,2,3,2,4152,1809
0000001180,1963-12-27,1,2026,4,0,4,3,3,2,764,414
0000001181,1955-12-30,0,2026,4,0,2,4,3,2,816,526
0000001182,1976-12-24,0,2026,2,1,4,2,3,2,6001,2661
0000001183,1979-12-25,0,2026,2,0,2,1,3,2,8961,3649
0000001184,1958-12-30,0,2026,4,0,4,3,3,2,1136,481
0000001185,1963-12-30,1,2026,4,0,4,4,3,2,746,558
0000001186,1959-12-31,1,2026,3,0,3,1,3,1,1677,470
0000001187,1958-01-01,0,2026,4,0,2,1,3,2,769,299
0000001188,1957-01-01,1,2026,4,0,3,2,3,2,1084,569
0000001189,1964-12-31,1,2026,4,1,2,2,3,2,1385,615
0000001190,1961-01-01,0,2026,4,0,3,2,3,2,1483,958
0000001191,1969-12-31,0,2026,4,2,4,3,3,2,656,327
0000001192,1968-01-01,1,2026,2,0,2,2,3,2,7382,3643
0000001193,1961-01-03,1,2026,3,1,3,2,3,1,2149,624
0000001194,1970-01-01,1,2026,3,0,1,1,3,2,3781,1954
0000001195,1970-01-02,0,2026,4,2,4,4,3,2,912,529
0000001196,1962-01-04,1,2026,4,0,3,4,3,2,1415,568
0000001197,1972-01-03,0,2026,2,0,4,2,3,2,7744,3978
0000001198,1960-01-06,1,2026,4,0,3,4,3,2,853,423
0000001199,1964-01-06,0,2026,4,0,2,2,3,2,1155,545
0000001200,1970-01-04,0,2026,2,0,2,2,2,1,4459,1192
0000001201,1971-01-05,1,2026,3,1,4,3,3,1,2218,627
0000001202,1972-01-05,1,2026,4,0,4,3,3,1,941,392
0000001203,1978-01-04,0,2026,2,0,4,2,3,2,7315,4380
0000001204,1968-01-07,1,2026,4,2,2,2,3,2,2963,1282
0000001205,1964-01-09,1,2026,4,1,2,1,3,2,1165,609
0000001206,1972-01-07,0,2026,4,1,4,1,3,1,877,246
0000001207,1970-01-08,0,2026,2,0,2,2,3,2,6096,3257
0000001208,1962-01-10,1,2026,4,0,3,4,3,2,1132,687
0000001209,1960-01-12,0,2026,4,0,4,3,3,2,653,401
0000001210,1956-01-13,0,2026,4,0,2,3,3,2,462,245
0000001211,1973-01-09,0,2026,2,0,4,2,3,2,4422,1685
0000001212,1975-01-09,0,2026,4,3,4,2,3,2,2054,845
0000001213,1961-01-13,1,2026,4,0,2,3,3,2,902,505
0000001214,1974-01-10,1,2026,2,1,4,2,3,2,4605,2202
0000001215,1960-01-15,1,2026,4,1,3,2,3,2,703,270
0000001216,1965-01-13,1,2026,4,2,3,3,3,2,1318,557
0000001217,1968-01-14,1,2026,3,0,4,3,3,1,1663,567
0000001218,1969-01-13,0,2026,4,0,2,1,3,2,420,181
0000001219,1970-01-14,0,2026,2,0,2,2,3,2,4958,2060
0000001220,1965-01-15,1,2026,3,0,2,4,3,2,3662,1701
0000001221,1968-01-16,1,2026,4,0,4,4,3,2,1325,680
0000001222,1974-01-14,0,2026,3,1,4,2,3,2,1926,809
0000001223,1966-01-17,1,2026,4,0,4,1,3,2,1188,516
0000001224,1978-01-14,1,2026,3,0,4,1,3,2,1576,831
0000001225,1964-01-19,1,2026,4,1,2,1,3,2,3563,2048
0000001226,1966-01-18,0,2026,4,0,4,2,3,2,1179,446
0000001227,1965-01-19,0,2026,4,0,1,4,3,2,972,409
0000001228,1959-01-21,1,2026,4,1,4,1,3,2,480,189
0000001229,1973-01-18,0,2026,2,0,4,4,2,2,9450,3245
0000001230,1962-01-21,1,2026,4,0,4,3,3,2,1344,595
0000001231,1969-01-20,1,2026,4,0,4,2,3,2,1605,946
